下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000222,M0005,"[[13965, 1], [13967, 4], [13968, 7], [13968, 147], [13967, 151], [13964, 153], [13961, 154], [13891, 154], [13887, 153], [13885, 150], [13884, 147], [13884, 7], [13885, 3], [13888, 1], [13891, 0], [13961, 0]]"
L0005,s000223,M0005,"[[10078, 870], [10080, 873], [10081, 876], [10081, 981], [10080, 985], [10077, 987], [10074, 988], [9969, 988], [9965, 987], [9963, 984], [9962, 981], [9962, 876], [9963, 872], [9966, 870], [9969, 869], [10074, 869]]"
L0005,s000224,M0005,"[[14254, 219], [14256, 222], [14257, 225], [14257, 365], [14256, 369], [14253, 371], [14250, 372], [14180, 372], [14176, 371], [14174, 368], [14173, 365], [14173, 225], [14174, 221], [14177, 219], [14180, 218], [14250, 218]]"
L0005,s000225,M0005,"[[16155, 1131], [16157, 1134], [16158, 1137], [16158, 1337], [16157, 1341], [16154, 1343], [16151, 1344], [16081, 1344], [16077, 1343], [16075, 1340], [16074, 1337], [16074, 1137], [16075, 1133], [16078, 1131], [16081, 1130], [16151, 1130]]"
L0005,s000226,M0005,"[[9367, 967], [9369, 969], [9373, 974], [9376, 978], [9383, 985], [9389, 989], [9397, 995], [9399, 998], [9399, 1004], [9398, 1006], [9396, 1009], [9393, 1018], [9390, 1024], [9391, 1024], [9389, 1032], [9389, 1042], [9388, 1045], [9389, 1047], [9389, 1059], [9390, 1061], [9392, 1067], [9395, 1072], [9397, 1076], [9397, 1077], [9399, 1080], [9402, 1085], [9403, 1087], [9404, 1091], [9403, 1095], [9399, 1098], [9394, 1100], [9390, 1102], [9387, 1103], [9384, 1105], [9381, 1108], [9378, 1110], [9374, 1113], [9371, 1116], [9368, 1120], [9367, 1122], [9363, 1126], [9359, 1128], [9354, 1127], [9337, 1117], [9224, 1056], [9222, 1053], [9221, 1050], [9221, 1037], [9222, 1033], [9224, 1031], [9328, 956], [9344, 944], [9348, 943], [9351, 944], [9355, 946], [9357, 948], [9358, 948], [9360, 951], [9360, 952], [9362, 957], [9362, 959], [9366, 965]]"
L0005,s000227,M0005,"[[2906, 1000], [2908, 1003], [2909, 1006], [2909, 1071], [2908, 1075], [2905, 1077], [2902, 1078], [2227, 1078], [2223, 1077], [2221, 1074], [2220, 1071], [2220, 1006], [2221, 1002], [2224, 1000], [2227, 999], [2902, 999]]"
L0005,s000228,M0005,"[[10188, 1227], [10190, 1230], [10191, 1233], [10191, 1293], [10190, 1297], [10187, 1299], [10184, 1300], [10051, 1300], [10047, 1299], [10045, 1296], [10044, 1293], [10044, 1233], [10045, 1229], [10048, 1227], [10051, 1226], [10184, 1226]]"
L0005,s000229,M0005,"[[2237, 1139], [2237, 1154], [2238, 1159], [2238, 1166], [2239, 1174], [2239, 1181], [2240, 1190], [2241, 1198], [2243, 1215], [2245, 1230], [2247, 1244], [2250, 1260], [2254, 1276], [2256, 1286], [2259, 1296], [2262, 1307], [2263, 1311], [2264, 1314], [2265, 1318], [2266, 1321], [2267, 1323], [2267, 1326], [2266, 1330], [2261, 1333], [2256, 1334], [2250, 1335], [2243, 1335], [2231, 1337], [2223, 1337], [2216, 1338], [2208, 1339], [2201, 1340], [2193, 1341], [2186, 1341], [2178, 1342], [2161, 1344], [2129, 1348], [2112, 1351], [2095, 1353], [2078, 1356], [2061, 1358], [2029, 1364], [2021, 1365], [2014, 1367], [2010, 1368], [2008, 1368], [2002, 1370], [1999, 1370], [1995, 1371], [1989, 1373], [1981, 1375], [1976, 1377], [1966, 1383], [1962, 1385], [1957, 1390], [1953, 1393], [1950, 1397], [1948, 1399], [1944, 1407], [1943, 1411], [1942, 1412], [1941, 1414], [1940, 1419], [1938, 1425], [1937, 1430], [1936, 1432], [1935, 1435], [1934, 1445], [1933, 1454], [1931, 1466], [1931, 1476], [1930, 1480], [1930, 1491], [1928, 1496], [1922, 1502], [1921, 1504], [1919, 1506], [1915, 1508], [1910, 1507], [1905, 1504], [1893, 1498], [1888, 1495], [1879, 1491], [1871, 1487], [1862, 1482], [1853, 1478], [1836, 1469], [1821, 1461], [1808, 1454], [1798, 1449], [1789, 1445], [1778, 1439], [1767, 1434], [1760, 1431], [1750, 1428], [1734, 1422], [1719, 1418], [1702, 1413], [1694, 1411], [1685, 1409], [1670, 1405], [1656, 1403], [1643, 1400], [1629, 1398], [1616, 1396], [1602, 1394], [1582, 1392], [1565, 1391], [1548, 1391], [1507, 1389], [1484, 1387], [1461, 1386], [1422, 1385], [1368, 1383], [1318, 1381], [1269, 1380], [1217, 1378], [1190, 1378], [1176, 1377], [1123, 1377], [1110, 1376], [1063, 1376], [1059, 1374], [1057, 1369], [1057, 1104], [1058, 1100], [1061, 1098], [1064, 1097], [1078, 1097], [1084, 1096], [1111, 1096], [1124, 1095], [1151, 1095], [1164, 1094], [1178, 1094], [1192, 1093], [1212, 1093], [1231, 1092], [1272, 1091], [1307, 1090], [1338, 1089], [1359, 1089], [1401, 1087], [1421, 1086], [1441, 1086], [1460, 1085], [1489, 1084], [1519, 1082], [1551, 1080], [1566, 1080], [1581, 1079], [1601, 1077], [1619, 1075], [1638, 1073], [1660, 1071], [1673, 1069], [1686, 1068], [1703, 1065], [1720, 1063], [1739, 1060], [1755, 1058], [1771, 1055], [1788, 1052], [1808, 1048], [1831, 1044], [1860, 1039], [1874, 1036], [1891, 1032], [1905, 1030], [1919, 1027], [1928, 1026], [1938, 1024], [1949, 1023], [1998, 1016], [2013, 1014], [2033, 1011], [2069, 1007], [2088, 1005], [2106, 1003], [2127, 1001], [2149, 999], [2176, 996], [2178, 996], [2192, 995], [2199, 995], [2205, 994], [2208, 995], [2211, 998], [2212, 1001], [2212, 1015], [2213, 1022], [2213, 1029], [2214, 1040], [2215, 1050], [2217, 1066], [2218, 1075], [2220, 1081], [2224, 1101], [2227, 1110], [2228, 1115], [2229, 1119], [2229, 1120], [2232, 1129]]"
L0005,s000230,M0005,"[[963, 1356], [970, 1358], [976, 1360], [983, 1361], [995, 1365], [996, 1365], [999, 1366], [1000, 1366], [1004, 1367], [1006, 1370], [1007, 1375], [1003, 1387], [997, 1401], [996, 1404], [994, 1409], [986, 1430], [981, 1443], [977, 1456], [972, 1468], [966, 1486], [963, 1492], [961, 1499], [957, 1507], [957, 1510], [955, 1516], [954, 1518], [951, 1523], [949, 1527], [948, 1530], [948, 1531], [946, 1534], [946, 1535], [945, 1538], [943, 1541], [941, 1543], [937, 1545], [933, 1544], [927, 1541], [925, 1539], [922, 1538], [898, 1526], [891, 1523], [882, 1519], [874, 1515], [846, 1503], [835, 1499], [825, 1495], [824, 1495], [797, 1486], [792, 1485], [788, 1484], [775, 1482], [755, 1482], [748, 1483], [747, 1483], [741, 1485], [739, 1486], [736, 1487], [729, 1494], [728, 1496], [727, 1497], [726, 1500], [725, 1502], [724, 1503], [723, 1507], [722, 1508], [720, 1512], [717, 1515], [714, 1516], [711, 1516], [708, 1515], [702, 1514], [692, 1512], [676, 1510], [660, 1507], [628, 1503], [598, 1499], [592, 1499], [585, 1498], [561, 1498], [550, 1499], [541, 1499], [532, 1500], [516, 1502], [495, 1505], [485, 1506], [474, 1507], [450, 1510], [441, 1511], [439, 1511], [432, 1509], [426, 1510], [418, 1510], [410, 1511], [401, 1512], [384, 1513], [366, 1514], [355, 1515], [343, 1516], [320, 1517], [276, 1519], [244, 1519], [228, 1520], [203, 1520], [193, 1521], [167, 1521], [161, 1522], [148, 1522], [144, 1521], [141, 1518], [140, 1516], [125, 1317], [126, 1313], [129, 1310], [132, 1309], [154, 1308], [154, 1305], [155, 1300], [159, 1288], [160, 1286], [162, 1281], [164, 1277], [164, 1276], [167, 1272], [169, 1269], [171, 1267], [172, 1265], [178, 1261], [182, 1258], [187, 1254], [188, 1254], [200, 1248], [201, 1247], [205, 1246], [215, 1242], [225, 1239], [249, 1231], [266, 1226], [284, 1222], [324, 1214], [343, 1211], [352, 1210], [361, 1208], [370, 1207], [380, 1207], [398, 1205], [432, 1203], [445, 1202], [471, 1201], [484, 1201], [497, 1200], [561, 1200], [561, 1198], [564, 1196], [567, 1195], [605, 1195], [616, 1196], [628, 1196], [650, 1198], [669, 1199], [688, 1201], [689, 1201], [731, 1208], [759, 1212], [774, 1215], [788, 1218], [798, 1219], [868, 1233], [877, 1235], [887, 1237], [896, 1238], [906, 1240], [914, 1242], [923, 1244], [931, 1245], [939, 1247], [943, 1249], [945, 1254], [945, 1301], [946, 1303], [946, 1309], [947, 1313], [947, 1319], [948, 1323], [950, 1338], [950, 1343], [951, 1345], [951, 1346], [953, 1350], [956, 1353], [959, 1355], [963, 1357]]"
L0005,s000231,M0005,"[[2421, 957], [2425, 958], [2428, 962], [2428, 964], [2427, 989], [2426, 993], [2422, 996], [2420, 996], [2079, 979], [2075, 978], [2072, 974], [2072, 971], [2074, 946], [2076, 943], [2079, 940], [2081, 940]]"
L0005,s000232,M0005,"[[11392, 1009], [11393, 1010], [11397, 1011], [11399, 1012], [11400, 1013], [11408, 1015], [11422, 1020], [11444, 1028], [11453, 1030], [11454, 1031], [11460, 1034], [11468, 1037], [11478, 1042], [11486, 1045], [11498, 1051], [11504, 1055], [11511, 1059], [11512, 1060], [11518, 1065], [11521, 1068], [11524, 1070], [11528, 1073], [11530, 1075], [11532, 1078], [11535, 1081], [11537, 1082], [11541, 1088], [11544, 1092], [11544, 1093], [11546, 1097], [11548, 1100], [11553, 1110], [11554, 1114], [11556, 1119], [11558, 1131], [11560, 1145], [11560, 1165], [11558, 1177], [11558, 1178], [11556, 1184], [11555, 1189], [11554, 1193], [11552, 1197], [11550, 1202], [11547, 1208], [11545, 1210], [11541, 1215], [11538, 1220], [11523, 1238], [11517, 1244], [11512, 1248], [11506, 1254], [11505, 1262], [11503, 1265], [11500, 1268], [11496, 1269], [11455, 1269], [11439, 1268], [11390, 1268], [11375, 1267], [11360, 1267], [11346, 1266], [11333, 1265], [11253, 1257], [11235, 1255], [11234, 1255], [11216, 1252], [11197, 1250], [11179, 1246], [11169, 1244], [11160, 1242], [11141, 1238], [11102, 1228], [11080, 1223], [11036, 1211], [11033, 1210], [11024, 1208], [11013, 1205], [11012, 1204], [11009, 1203], [11000, 1201], [10990, 1233], [10987, 1236], [10984, 1238], [10981, 1238], [10975, 1236], [10943, 1228], [10925, 1224], [10917, 1221], [10907, 1219], [10897, 1216], [10876, 1211], [10867, 1208], [10858, 1206], [10823, 1199], [10819, 1198], [10815, 1195], [10814, 1190], [10815, 1183], [10819, 1169], [10820, 1162], [10823, 1149], [10825, 1139], [10825, 1138], [10826, 1135], [10834, 1099], [10838, 1080], [10843, 1062], [10846, 1044], [10846, 1043], [10848, 1037], [10850, 1028], [10851, 1020], [10857, 993], [10858, 985], [10861, 973], [10861, 970], [10863, 966], [10866, 964], [10870, 964], [10909, 976], [10914, 977], [10920, 978], [10931, 979], [10940, 981], [10947, 982], [10949, 982], [10966, 984], [10982, 986], [11002, 988], [11005, 988], [11057, 992], [11072, 994], [11087, 994], [11107, 995], [11128, 996], [11207, 996], [11221, 995], [11234, 994], [11252, 993], [11269, 991], [11273, 991], [11287, 989], [11305, 987], [11315, 986], [11326, 984], [11336, 983], [11339, 982], [11343, 981], [11349, 981], [11354, 980], [11357, 979], [11358, 979], [11361, 978], [11366, 978], [11370, 979], [11372, 982], [11373, 984], [11375, 987], [11377, 994], [11379, 996], [11381, 999], [11381, 1000], [11382, 1002], [11383, 1003], [11386, 1005], [11389, 1008]]"
L0005,s000233,M0005,"[[10420, 1259], [10402, 1259], [10397, 1258], [10392, 1258], [10382, 1257], [10373, 1257], [10367, 1256], [10363, 1256], [10360, 1255], [10353, 1255], [10346, 1254], [10341, 1254], [10338, 1253], [10330, 1253], [10326, 1252], [10324, 1249], [10320, 1241], [10318, 1239], [10317, 1237], [10314, 1235], [10312, 1232], [10311, 1231], [10308, 1229], [10306, 1228], [10303, 1226], [10297, 1223], [10293, 1222], [10290, 1220], [10288, 1218], [10286, 1213], [10286, 1163], [10288, 1159], [10298, 1147], [10302, 1144], [10556, 1102], [10607, 1102], [10611, 1103], [10613, 1106], [10614, 1109], [10614, 1119], [10615, 1128], [10615, 1135], [10616, 1143], [10616, 1150], [10617, 1158], [10618, 1168], [10619, 1177], [10619, 1182], [10620, 1186], [10620, 1246], [10619, 1250], [10616, 1252], [10614, 1253], [10590, 1255], [10566, 1258], [10553, 1259], [10541, 1259], [10529, 1260], [10516, 1260], [10510, 1261], [10446, 1261], [10440, 1260], [10427, 1260]]"
L0005,s000234,M0005,"[[13523, 656], [13522, 658], [13521, 661], [13519, 665], [13515, 681], [13515, 683], [13514, 691], [13514, 713], [13515, 715], [13515, 722], [13517, 728], [13518, 736], [13520, 745], [13523, 754], [13523, 758], [13520, 766], [13517, 770], [13513, 771], [13507, 771], [13503, 770], [13499, 770], [13494, 769], [13489, 769], [13484, 768], [13478, 768], [13472, 767], [13461, 766], [13449, 765], [13438, 764], [13432, 763], [13426, 763], [13420, 762], [13418, 762], [13413, 761], [13409, 761], [13397, 760], [13386, 760], [13363, 759], [13349, 758], [13308, 758], [13282, 759], [13267, 760], [13258, 760], [13249, 761], [13230, 762], [13188, 765], [13154, 769], [13146, 770], [13142, 770], [13127, 772], [13109, 774], [13099, 775], [13088, 777], [13086, 777], [13069, 780], [13059, 781], [13051, 783], [13013, 798], [13009, 798], [13005, 796], [13003, 793], [12954, 604], [12954, 600], [12958, 596], [12962, 594], [12963, 593], [12967, 592], [12972, 591], [12982, 587], [12987, 586], [12992, 584], [12997, 583], [13002, 581], [13007, 580], [13021, 576], [13036, 573], [13058, 567], [13081, 561], [13101, 556], [13110, 553], [13121, 551], [13125, 551], [13129, 554], [13130, 556], [13139, 587], [13143, 586], [13149, 585], [13154, 584], [13165, 581], [13173, 579], [13176, 578], [13204, 572], [13227, 567], [13247, 562], [13266, 558], [13279, 556], [13299, 552], [13320, 549], [13352, 545], [13369, 543], [13385, 541], [13386, 541], [13406, 540], [13447, 538], [13466, 537], [13484, 536], [13512, 536], [13523, 537], [13545, 537], [13555, 538], [13565, 538], [13577, 539], [13590, 540], [13602, 541], [13613, 541], [13619, 542], [13638, 542], [13642, 543], [13645, 545], [13647, 550], [13647, 561], [13646, 565], [13644, 567], [13639, 570], [13635, 573], [13627, 578], [13621, 582], [13616, 586], [13604, 594], [13591, 603], [13583, 608], [13574, 614], [13566, 619], [13557, 625], [13549, 630], [13543, 635], [13539, 638], [13527, 650]]"
L0005,s000235,M0005,"[[1781, 1586], [1780, 1586], [1778, 1585], [1771, 1583], [1770, 1582], [1767, 1581], [1763, 1580], [1759, 1580], [1755, 1579], [1750, 1578], [1746, 1578], [1742, 1577], [1735, 1577], [1724, 1576], [1714, 1575], [1704, 1575], [1693, 1574], [1676, 1574], [1670, 1573], [1665, 1573], [1660, 1572], [1654, 1572], [1649, 1571], [1637, 1568], [1634, 1567], [1632, 1566], [1627, 1564], [1623, 1563], [1622, 1563], [1618, 1561], [1615, 1559], [1613, 1557], [1610, 1555], [1608, 1554], [1596, 1542], [1594, 1539], [1590, 1535], [1588, 1531], [1587, 1531], [1585, 1528], [1584, 1527], [1582, 1522], [1582, 1502], [1583, 1499], [1594, 1473], [1596, 1470], [1600, 1469], [1626, 1469], [1633, 1470], [1641, 1471], [1655, 1471], [1659, 1472], [1838, 1472], [1842, 1473], [1844, 1476], [1845, 1479], [1847, 1558], [1847, 1578], [1846, 1582], [1844, 1584], [1825, 1595], [1821, 1596], [1801, 1596], [1797, 1595], [1796, 1593], [1795, 1593], [1794, 1592], [1788, 1589]]"
L0005,s000236,M0005,"[[13917, 988], [13957, 1001], [14031, 1024], [14055, 1032], [14080, 1040], [14107, 1047], [14125, 1052], [14141, 1056], [14158, 1059], [14174, 1063], [14193, 1067], [14232, 1073], [14253, 1076], [14273, 1079], [14293, 1081], [14341, 1085], [14365, 1088], [14377, 1089], [14390, 1090], [14410, 1090], [14431, 1091], [14500, 1091], [14514, 1090], [14553, 1090], [14572, 1089], [14591, 1089], [14600, 1088], [14626, 1088], [14634, 1087], [14645, 1087], [14649, 1086], [14661, 1086], [14665, 1087], [14667, 1090], [14668, 1095], [14640, 1184], [14635, 1225], [14633, 1229], [14628, 1231], [14463, 1231], [14431, 1230], [14415, 1230], [14399, 1229], [14382, 1228], [14364, 1227], [14353, 1226], [14341, 1225], [14306, 1220], [14298, 1219], [14296, 1219], [14289, 1217], [14282, 1216], [14281, 1216], [14274, 1214], [14260, 1212], [14254, 1210], [14251, 1208], [14249, 1205], [14203, 1195], [14176, 1189], [14162, 1186], [14149, 1183], [14127, 1178], [14106, 1172], [14091, 1168], [14063, 1160], [14048, 1155], [14034, 1150], [14032, 1150], [14019, 1145], [13971, 1125], [13961, 1120], [13950, 1115], [13940, 1110], [13931, 1105], [13921, 1100], [13920, 1099], [13910, 1093], [13901, 1087], [13900, 1086], [13892, 1079], [13888, 1076], [13878, 1066], [13874, 1060], [13873, 1058], [13871, 1052], [13870, 1051], [13869, 1047], [13869, 1045], [13867, 1039], [13867, 1015], [13868, 1012], [13868, 1003], [13871, 991], [13872, 990], [13872, 989], [13873, 987], [13873, 985], [13874, 982], [13877, 978], [13880, 977], [13883, 977]]"
L0005,s000237,M0005,"[[6295, 289], [6296, 285], [6298, 282], [6302, 281], [6539, 281], [6543, 282], [6545, 285], [6547, 289], [6548, 292], [6548, 294], [6550, 298], [6550, 299], [6548, 304], [6547, 307], [6546, 309], [6544, 315], [6544, 319], [6543, 322], [6540, 326], [6538, 327], [6497, 341], [6493, 341], [6491, 339], [6311, 340], [6307, 339], [6305, 336], [6304, 333], [6304, 332], [6303, 329], [6303, 323], [6299, 307]]"
L0005,s000238,M0005,"[[15267, 175], [15271, 177], [15273, 181], [15300, 314], [15299, 318], [15297, 321], [15293, 322], [15241, 322], [15237, 321], [15234, 316], [15204, 175], [15204, 171], [15207, 168], [15212, 167]]"
L0005,s000239,M0005,"[[8165, 1032], [8170, 1031], [8176, 1030], [8181, 1029], [8185, 1028], [8187, 1027], [8193, 1025], [8195, 1025], [8198, 1024], [8202, 1024], [8205, 1026], [8207, 1029], [8209, 1035], [8224, 1034], [8247, 1032], [8262, 1031], [8276, 1031], [8286, 1030], [8296, 1030], [8304, 1029], [8313, 1029], [8324, 1028], [8335, 1026], [8344, 1025], [8354, 1024], [8361, 1023], [8369, 1021], [8373, 1021], [8377, 1024], [8378, 1026], [8380, 1034], [8381, 1037], [8382, 1041], [8385, 1051], [8387, 1058], [8388, 1061], [8396, 1083], [8400, 1096], [8404, 1108], [8410, 1124], [8416, 1139], [8421, 1153], [8427, 1166], [8428, 1169], [8428, 1170], [8430, 1173], [8433, 1180], [8434, 1183], [8434, 1184], [8438, 1192], [8439, 1196], [8436, 1201], [8433, 1203], [8431, 1205], [8428, 1210], [8426, 1214], [8424, 1217], [8422, 1221], [8421, 1225], [8420, 1227], [8420, 1233], [8418, 1241], [8416, 1262], [8416, 1307], [8414, 1310], [8411, 1313], [8404, 1313], [8398, 1314], [8375, 1314], [8368, 1315], [8282, 1315], [8240, 1313], [8222, 1312], [8203, 1311], [8181, 1310], [8158, 1308], [8129, 1306], [8088, 1304], [8048, 1301], [8031, 1299], [8015, 1298], [7967, 1296], [7596, 1296], [7592, 1295], [7590, 1292], [7589, 1289], [7589, 1010], [7590, 1006], [7593, 1004], [7595, 1003], [7635, 1000], [7637, 1000], [7651, 1002], [7658, 1002], [7674, 1004], [7676, 1005], [7681, 1005], [7697, 1007], [7698, 1007], [7715, 1010], [7766, 1016], [7775, 1017], [7783, 1018], [7790, 1019], [7798, 1020], [7805, 1021], [7811, 1021], [7818, 1022], [7819, 1022], [7831, 1024], [7837, 1024], [7847, 1026], [7853, 1026], [7856, 1027], [7862, 1027], [7865, 1028], [7869, 1028], [7873, 1029], [7876, 1034], [7879, 1058], [7884, 1058], [7889, 1059], [7894, 1059], [7905, 1060], [7916, 1060], [7930, 1061], [7977, 1061], [7987, 1060], [7996, 1060], [8005, 1059], [8015, 1058], [8022, 1057], [8039, 1054], [8057, 1052], [8067, 1050], [8077, 1049], [8107, 1043], [8129, 1040], [8137, 1038], [8148, 1036], [8160, 1034], [8163, 1033]]"
L0005,s000240,M0005,"[[8644, 1185], [8646, 1188], [8647, 1191], [8647, 1281], [8646, 1285], [8643, 1287], [8640, 1288], [8445, 1288], [8441, 1287], [8439, 1284], [8438, 1281], [8438, 1191], [8439, 1187], [8442, 1185], [8445, 1184], [8640, 1184]]"
L0005,s000241,M0005,"[[4900, 804], [4863, 803], [4819, 802], [4770, 800], [4715, 798], [4693, 798], [4671, 797], [4649, 797], [4638, 796], [4612, 796], [4597, 795], [4532, 795], [4525, 794], [4513, 794], [4509, 793], [4507, 790], [4506, 787], [4505, 561], [4506, 557], [4511, 554], [4516, 553], [4590, 553], [4599, 552], [4652, 552], [4678, 551], [4737, 549], [4791, 547], [4844, 546], [4868, 545], [4891, 545], [4923, 544], [4962, 542], [4993, 541], [5012, 540], [5022, 540], [5032, 539], [5051, 538], [5065, 537], [5079, 535], [5106, 533], [5152, 529], [5173, 526], [5195, 524], [5213, 522], [5233, 519], [5252, 516], [5270, 513], [5302, 507], [5319, 503], [5336, 500], [5360, 495], [5366, 493], [5367, 493], [5385, 490], [5389, 491], [5392, 493], [5392, 495], [5395, 498], [5397, 502], [5400, 505], [5403, 509], [5404, 511], [5406, 513], [5415, 519], [5419, 522], [5420, 523], [5423, 524], [5425, 525], [5429, 526], [5434, 528], [5438, 529], [5440, 529], [5448, 530], [5455, 531], [5464, 531], [5470, 532], [5481, 532], [5493, 533], [5537, 536], [5565, 538], [5594, 539], [5619, 541], [5632, 542], [5646, 543], [5650, 544], [5652, 547], [5653, 551], [5652, 560], [5652, 588], [5651, 599], [5651, 665], [5652, 674], [5652, 695], [5653, 715], [5653, 740], [5654, 751], [5654, 761], [5655, 772], [5657, 784], [5657, 792], [5658, 800], [5658, 805], [5659, 808], [5659, 816], [5658, 820], [5653, 823], [5475, 856], [5474, 857], [5471, 858], [5459, 858], [5448, 857], [5424, 855], [5403, 854], [5392, 853], [5391, 853], [5380, 851], [5346, 847], [5310, 841], [5274, 836], [5239, 831], [5221, 829], [5204, 826], [5167, 822], [5146, 820], [5102, 816], [5079, 814], [5064, 813], [5048, 812], [5029, 810], [4983, 808], [4946, 806], [4937, 806]]"
L0005,s000242,M0005,"[[5981, 1542], [5983, 1545], [5984, 1548], [5984, 1588], [5983, 1592], [5980, 1594], [5977, 1595], [5677, 1595], [5673, 1594], [5671, 1591], [5670, 1588], [5670, 1548], [5671, 1544], [5674, 1542], [5677, 1541], [5977, 1541]]"
L0005,s000243,M0005,"[[5074, 479], [5076, 482], [5077, 485], [5077, 525], [5076, 529], [5073, 531], [5070, 532], [4870, 532], [4866, 531], [4864, 528], [4863, 525], [4863, 485], [4864, 481], [4867, 479], [4870, 478], [5070, 478]]"
L0005,s000244,M0005,"[[6594, 381], [6592, 383], [6590, 387], [6590, 388], [6587, 392], [6585, 395], [6583, 401], [6581, 406], [6579, 413], [6577, 419], [6575, 431], [6575, 446], [6576, 448], [6576, 457], [6578, 463], [6578, 464], [6579, 469], [6581, 475], [6582, 479], [6582, 481], [6583, 484], [6583, 487], [6582, 495], [6580, 499], [6576, 501], [6562, 503], [6548, 504], [6534, 506], [6520, 507], [6496, 509], [6458, 513], [6437, 515], [6422, 516], [6396, 518], [6370, 521], [6345, 523], [6313, 525], [6289, 527], [6257, 529], [6238, 530], [6218, 530], [6202, 531], [6187, 532], [6019, 532], [6015, 531], [6012, 529], [6011, 525], [6011, 483], [6012, 468], [6012, 458], [6013, 448], [6013, 438], [6014, 428], [6018, 384], [6019, 374], [6020, 363], [6020, 361], [6021, 353], [6022, 343], [6023, 334], [6023, 333], [6025, 323], [6025, 317], [6026, 312], [6028, 300], [6030, 296], [6034, 294], [6072, 291], [6075, 291], [6079, 292], [6082, 292], [6085, 293], [6090, 293], [6093, 294], [6097, 294], [6100, 295], [6104, 295], [6108, 296], [6112, 296], [6115, 297], [6120, 298], [6125, 298], [6130, 299], [6136, 300], [6141, 301], [6153, 303], [6166, 304], [6192, 308], [6205, 311], [6232, 315], [6271, 321], [6277, 322], [6283, 324], [6289, 324], [6294, 325], [6297, 325], [6301, 326], [6304, 331], [6309, 354], [6314, 355], [6324, 355], [6335, 356], [6346, 356], [6362, 357], [6386, 357], [6395, 356], [6414, 356], [6422, 355], [6427, 355], [6433, 354], [6444, 352], [6446, 352], [6458, 350], [6471, 347], [6487, 345], [6502, 342], [6536, 336], [6574, 330], [6594, 328], [6611, 326], [6619, 325], [6628, 324], [6632, 325], [6635, 327], [6636, 330], [6638, 343], [6637, 347], [6635, 350], [6629, 354], [6623, 357], [6618, 360], [6613, 364], [6608, 367], [6603, 371], [6596, 378]]"
L0005,s000245,M0005,"[[8396, 958], [8398, 961], [8399, 964], [8399, 1004], [8398, 1008], [8395, 1010], [8392, 1011], [8092, 1011], [8088, 1010], [8086, 1007], [8085, 1004], [8085, 964], [8086, 960], [8089, 958], [8092, 957], [8392, 957]]"
L0005,s000246,M0005,"[[4860, 323], [4862, 326], [4863, 329], [4863, 536], [4862, 540], [4859, 542], [4856, 543], [4694, 543], [4690, 542], [4688, 539], [4687, 536], [4687, 329], [4688, 325], [4691, 323], [4694, 322], [4856, 322]]"
L0005,s000247,M0005,"[[15946, 335], [15936, 330], [15932, 327], [15929, 325], [15921, 317], [15918, 312], [15916, 308], [15916, 307], [15914, 302], [15913, 298], [15911, 292], [15911, 288], [15910, 284], [15910, 276], [15911, 272], [15911, 267], [15912, 262], [15912, 259], [15914, 241], [15915, 229], [15917, 209], [15918, 193], [15920, 175], [15921, 163], [15922, 150], [15922, 148], [15923, 141], [15923, 139], [15924, 135], [15924, 133], [15925, 130], [15925, 125], [15926, 122], [15927, 118], [15928, 116], [15932, 110], [15932, 109], [15933, 107], [15936, 103], [15944, 95], [15948, 92], [15949, 92], [15953, 90], [15956, 89], [15962, 86], [15965, 85], [15966, 84], [15970, 83], [15974, 83], [15978, 82], [15993, 82], [16003, 83], [16033, 83], [16061, 82], [16065, 83], [16067, 86], [16068, 90], [16063, 150], [16046, 322], [16044, 325], [16040, 328], [16022, 331], [16019, 332], [16015, 332], [16013, 333], [16007, 334], [15993, 336], [15989, 337], [15984, 337], [15979, 338], [15961, 338], [15957, 337], [15952, 337]]"
L0005,s000248,M0005,"[[14532, 1402], [14534, 1405], [14535, 1408], [14535, 1590], [14534, 1594], [14531, 1596], [14528, 1597], [14447, 1597], [14443, 1596], [14441, 1593], [14440, 1590], [14440, 1408], [14441, 1404], [14444, 1402], [14447, 1401], [14528, 1401]]"
