下料批次号,零件号,面料号,零件外轮廓线坐标
L0004,s000011,M0004,"[[11314.0, 707.0], [11315.3, 731.9000000000001], [10953.7, 749.9000000000001], [10952.4, 724.9000000000001], [11314.0, 707.0]]"
L0004,s000012,M0004,"[[8647.0, 308.0], [8861.2, 308.0], [8868.5, 349.6999999999998], [8910.0, 349.6999999999998], [8924.4, 349.5999999999999], [8934.1, 349.5999999999999], [8943.7, 349.5], [8962.7, 349.3000000000002], [8986.7, 348.5], [9010.7, 347.0999999999999], [9027.4, 345.9000000000001], [9044.0, 344.6999999999998], [9084.8, 341.8000000000002], [9122.4, 339.3000000000002], [9157.6, 337.0999999999999], [9206.3, 334.4000000000001], [9226.0, 333.3000000000002], [9245.6, 332.3000000000002], [9268.4, 331.5], [9279.8, 331.1999999999998], [9291.1, 331.0999999999999], [9310.9, 331.1999999999998], [9330.7, 331.3000000000002], [9346.8, 331.1999999999998], [9354.9, 331.3000000000002], [9362.9, 331.5], [9373.3, 331.9000000000001], [9383.7, 332.5], [9391.0, 332.8000000000002], [9398.4, 333.0999999999999], [9405.2, 333.5], [9412.0, 333.9000000000001], [9418.6, 334.4000000000001], [9421.7, 334.5999999999999], [9424.6, 334.8000000000002], [9424.7, 346.0999999999999], [9424.7, 357.1999999999998], [9424.8, 369.4000000000001], [9425.1, 381.6999999999998], [9426.0, 393.5], [9427.3, 405.3000000000002], [9427.9, 410.0], [9428.6, 414.6999999999998], [9429.6, 419.3000000000002], [9430.9, 423.8000000000002], [9432.4, 428.0], [9434.2, 432.0], [9436.1, 435.4000000000001], [9438.3, 438.8000000000002], [9440.2, 441.6999999999998], [9442.4, 444.4000000000001], [9444.8, 447.0], [9447.4, 449.5], [9444.1, 455.6999999999998], [9441.9, 459.8000000000002], [9440.6, 462.3000000000002], [9437.0, 469.1999999999998], [9435.1, 472.8000000000002], [9433.3, 476.1999999999998], [9425.7, 490.6999999999998], [9418.3, 505.1999999999998], [9410.0, 522.0], [9402.2, 538.8000000000002], [9396.2, 552.3000000000002], [9390.3, 565.9000000000001], [9385.3, 577.4000000000001], [9380.3, 589.0999999999999], [9377.6, 595.5999999999999], [9375.8, 600.1999999999998], [9373.6, 605.8000000000002], [9371.5, 611.1999999999998], [9370.2, 614.9000000000001], [9368.9, 618.5999999999999], [9367.5, 622.4000000000001], [9366.1, 626.5999999999999], [9362.9, 625.8000000000002], [9360.0, 625.0], [9357.3, 624.3000000000002], [9354.7, 623.5999999999999], [9349.8, 622.4000000000001], [9345.1, 621.4000000000001], [9341.4, 620.5999999999999], [9337.5, 619.9000000000001], [9329.5, 618.5], [9321.3, 617.1999999999998], [9313.1, 616.0999999999999], [9300.0, 614.5999999999999], [9287.0, 613.1999999999998], [9276.7, 612.1999999999998], [9266.4, 611.4000000000001], [9260.4, 611.0], [9254.4, 610.9000000000001], [9250.2, 610.8000000000002], [9242.2, 610.5999999999999], [9233.1, 610.5], [9224.1, 610.3000000000002], [9207.0, 610.3000000000002], [9203.3, 610.4000000000001], [9199.4, 610.5], [9197.4, 610.5999999999999], [9195.2, 610.6999999999998], [9192.8, 610.6999999999998], [9190.3, 610.8000000000002], [9187.6, 622.5], [9184.1, 621.9000000000001], [9180.4, 621.3000000000002], [9176.5, 620.5999999999999], [9172.6, 619.9000000000001], [9164.3, 618.5], [9155.6, 617.0], [9146.8, 615.5], [9128.8, 612.6999999999998], [9120.0, 611.3000000000002], [9113.0, 610.3000000000002], [9106.1, 609.4000000000001], [9092.5, 607.4000000000001], [9078.8, 605.3000000000002], [9065.0, 603.0999999999999], [9046.3, 600.5999999999999], [9030.1, 598.5], [9013.9, 596.5999999999999], [9010.6, 596.1999999999998], [9005.8, 595.8000000000002], [8997.7, 595.0999999999999], [8989.5, 594.5999999999999], [8981.4, 594.3000000000002], [8971.3, 594.0999999999999], [8961.2, 594.0999999999999], [8935.9, 594.0], [8920.4, 594.0], [8904.9, 594.4000000000001], [8893.9, 594.9000000000001], [8882.9, 595.5], [8860.8, 597.0], [8817.4, 599.6999999999998], [8761.7, 603.1999999999998], [8711.5, 606.3000000000002], [8693.4, 607.4000000000001], [8675.2, 608.4000000000001], [8657.1, 609.1999999999998], [8646.7, 609.5], [8639.0, 609.6999999999998], [8623.8, 609.9000000000001], [8608.4, 610.0], [8597.8, 610.0999999999999], [8587.1, 610.1999999999998], [8576.7, 610.3000000000002], [8571.7, 610.4000000000001], [8566.8, 610.4000000000001], [8566.2, 364.6999999999998], [8566.0, 308.0], [8647.0, 308.0]]"
L0004,s000013,M0004,"[[15828.0, 1051.0], [15773.9, 1058.6], [15803.2, 917.9], [15855.8, 917.8], [15828.0, 1051.0]]"
L0004,s000014,M0004,"[[13623.0, 173.0], [13623.5, 177.0], [13624.8, 184.29999999999995], [13626.6, 191.70000000000005], [13628.5, 198.79999999999995], [13629.7, 203.70000000000005], [13630.4, 206.20000000000005], [13631.0, 208.9000000000001], [13630.1, 217.4000000000001], [13617.2, 219.29999999999995], [13604.2, 221.0], [13591.1, 222.5999999999999], [13578.0, 224.0999999999999], [13555.7, 226.9000000000001], [13537.7, 229.0], [13519.6, 231.0999999999999], [13502.1, 233.0999999999999], [13490.6, 234.5], [13461.5, 237.5], [13433.4, 240.0], [13405.3, 242.19999999999982], [13371.0, 244.5], [13345.1, 246.19999999999982], [13328.4, 247.30000000000018], [13311.7, 248.19999999999982], [13290.7, 249.0], [13269.7, 249.69999999999982], [13253.4, 250.30000000000018], [13237.1, 250.9000000000001], [13226.5, 251.19999999999982], [13215.9, 251.30000000000018], [13104.0, 251.30000000000018], [13096.9, 251.19999999999982], [13084.7, 251.19999999999982], [13080.4, 251.0999999999999], [13075.9, 251.0999999999999], [13071.0, 251.0], [13065.5, 251.0], [13062.5, 250.9000000000001], [13059.4, 250.9000000000001], [13059.5, 248.19999999999982], [13059.6, 245.69999999999982], [13059.7, 243.5], [13059.8, 241.4000000000001], [13059.9, 237.69999999999982], [13060.1, 234.19999999999982], [13060.2, 229.30000000000018], [13060.4, 224.0], [13060.5, 218.5], [13060.7, 212.79999999999995], [13061.0, 201.0999999999999], [13061.4, 189.29999999999995], [13062.0, 176.9000000000001], [13062.6, 164.79999999999995], [13063.3, 152.79999999999995], [13064.0, 140.70000000000005], [13064.6, 130.5999999999999], [13065.3, 120.29999999999995], [13065.8, 110.0], [13066.4, 99.70000000000005], [13067.0, 89.59999999999991], [13067.6, 79.79999999999995], [13068.1, 70.29999999999995], [13068.6, 61.200000000000045], [13076.7, 60.90000000000009], [13084.6, 60.59999999999991], [13099.9, 60.09999999999991], [13118.6, 59.59999999999991], [13137.4, 59.299999999999955], [13147.2, 59.200000000000045], [13162.9, 59.09999999999991], [13188.3, 59.299999999999955], [13213.6, 59.799999999999955], [13238.9, 60.40000000000009], [13298.2, 62.299999999999955], [13329.7, 63.40000000000009], [13361.1, 64.59999999999991], [13385.2, 65.5], [13397.2, 65.90000000000009], [13409.2, 66.0], [13426.1, 65.90000000000009], [13443.0, 65.70000000000005], [13452.7, 65.59999999999991], [13462.3, 65.29999999999995], [13472.0, 64.70000000000005], [13479.3, 64.09999999999991], [13486.5, 63.299999999999955], [13496.5, 62.299999999999955], [13506.5, 61.09999999999991], [13511.3, 60.40000000000009], [13519.5, 59.200000000000045], [13532.4, 57.0], [13561.5, 51.40000000000009], [13591.8, 45.5], [13605.6, 42.799999999999955], [13619.3, 40.40000000000009], [13627.1, 39.299999999999955], [13634.8, 38.299999999999955], [13650.4, 36.59999999999991], [13668.9, 34.700000000000045], [13678.0, 33.799999999999955], [13686.9, 32.90000000000009], [13688.7, 45.799999999999955], [13683.0, 49.09999999999991], [13677.2, 52.59999999999991], [13672.1, 55.90000000000009], [13667.2, 59.5], [13662.5, 63.299999999999955], [13657.9, 67.29999999999995], [13651.5, 73.70000000000005], [13648.5, 77.0], [13645.7, 80.5], [13642.6, 84.90000000000009], [13639.7, 89.40000000000009], [13637.0, 94.0], [13634.6, 98.79999999999995], [13631.4, 105.40000000000009], [13628.7, 112.20000000000005], [13626.0, 120.09999999999991], [13624.0, 128.20000000000005], [13622.6, 135.0999999999999], [13622.1, 138.5999999999999], [13621.8, 142.0999999999999], [13621.6, 147.9000000000001], [13621.7, 153.79999999999995], [13622.0, 161.79999999999995], [13622.6, 169.70000000000005], [13623.0, 173.0]]"
L0004,s000015,M0004,"[[9528.0, 177.0], [9538.1, 261.4000000000001], [9538.1, 311.4000000000001], [9532.9, 312.0], [9527.4, 312.5999999999999], [9521.8, 313.1999999999998], [9516.1, 313.8000000000002], [9504.6, 314.9000000000001], [9493.0, 316.0], [9484.6, 316.6999999999998], [9476.3, 317.4000000000001], [9459.8, 318.5999999999999], [9451.7, 319.1999999999998], [9443.5, 319.6999999999998], [9435.4, 320.1999999999998], [9427.2, 320.5], [9419.8, 320.6999999999998], [9412.5, 320.8000000000002], [9397.8, 320.9000000000001], [9386.7, 321.0999999999999], [9381.1, 321.1999999999998], [9331.1, 321.1999999999998], [9325.5, 321.0999999999999], [9318.0, 320.8000000000002], [9310.5, 320.3000000000002], [9299.7, 319.3000000000002], [9294.3, 318.6999999999998], [9289.1, 318.0999999999999], [9281.1, 317.0999999999999], [9276.9, 316.5], [9272.6, 315.9000000000001], [9271.4, 314.1999999999998], [9270.1, 312.4000000000001], [9267.3, 308.6999999999998], [9264.2, 305.0], [9262.6, 303.3000000000002], [9260.9, 301.5999999999999], [9259.0, 299.8000000000002], [9257.0, 298.0999999999999], [9254.9, 296.5], [9252.8, 295.0], [9248.1, 291.8000000000002], [9243.2, 288.6999999999998], [9239.2, 286.1999999999998], [9235.1, 283.8000000000002], [9227.1, 279.4000000000001], [9225.0, 278.3000000000002], [9223.9, 277.6999999999998], [9222.7, 277.0999999999999], [9222.7, 227.0999999999999], [9234.1, 215.30000000000018], [9478.0, 177.0], [9528.0, 177.0]]"
L0004,s000016,M0004,"[[12484.0, 48.0], [12490.9, 46.200000000000045], [12507.6, 41.799999999999955], [12524.4, 37.39999999999998], [12532.7, 35.299999999999955], [12540.8, 33.200000000000045], [12548.7, 31.200000000000045], [12556.3, 29.299999999999955], [12563.6, 27.5], [12570.6, 25.700000000000045], [12582.3, 63.60000000000002], [12584.5, 63.10000000000002], [12586.5, 62.60000000000002], [12588.2, 62.200000000000045], [12592.7, 61.0], [12595.5, 60.299999999999955], [12599.4, 59.39999999999998], [12603.5, 58.299999999999955], [12607.8, 57.200000000000045], [12612.3, 56.10000000000002], [12621.6, 53.799999999999955], [12630.9, 51.5], [12642.9, 48.60000000000002], [12654.5, 45.89999999999998], [12666.0, 43.200000000000045], [12677.5, 40.60000000000002], [12690.6, 37.60000000000002], [12703.7, 34.700000000000045], [12717.0, 31.899999999999977], [12730.3, 29.299999999999955], [12750.2, 25.700000000000045], [12761.0, 23.700000000000045], [12771.9, 21.899999999999977], [12788.1, 19.399999999999977], [12804.4, 17.200000000000045], [12821.2, 15.299999999999955], [12838.1, 13.600000000000023], [12858.3, 12.0], [12878.5, 10.700000000000045], [12899.8, 9.5], [12921.1, 8.399999999999977], [12937.7, 7.7999999999999545], [12954.3, 7.600000000000023], [12966.1, 7.7999999999999545], [12977.9, 8.100000000000023], [12999.1, 8.799999999999955], [13020.4, 9.799999999999955], [13033.0, 10.5], [13045.6, 11.299999999999955], [13057.9, 12.0], [13064.0, 12.399999999999977], [13069.8, 12.700000000000045], [13076.5, 13.100000000000023], [13083.2, 13.399999999999977], [13086.7, 13.600000000000023], [13090.4, 13.799999999999955], [13094.3, 13.899999999999977], [13098.4, 14.100000000000023], [13098.4, 25.100000000000023], [13093.8, 28.200000000000045], [13089.4, 31.200000000000045], [13080.9, 36.89999999999998], [13075.1, 40.799999999999955], [13069.1, 44.700000000000045], [13057.0, 52.700000000000045], [13043.7, 61.10000000000002], [13030.5, 69.29999999999995], [13019.0, 76.29999999999995], [13007.6, 83.59999999999991], [12999.5, 89.20000000000005], [12991.6, 95.20000000000005], [12984.7, 101.09999999999991], [12978.3, 107.5], [12975.9, 110.29999999999995], [12973.6, 113.20000000000005], [12971.4, 116.20000000000005], [12969.5, 119.29999999999995], [12967.6, 122.90000000000009], [12965.9, 126.70000000000005], [12964.5, 130.5999999999999], [12963.4, 134.5], [12962.6, 138.0], [12962.0, 141.5], [12961.0, 148.5], [12960.2, 158.0999999999999], [12959.5, 168.5], [12959.1, 178.79999999999995], [12959.1, 185.0], [12959.3, 191.0999999999999], [12959.5, 193.0999999999999], [12959.7, 197.29999999999995], [12960.3, 203.5], [12961.3, 211.5999999999999], [12962.6, 219.70000000000005], [12963.9, 227.5999999999999], [12965.3, 235.20000000000005], [12962.6, 243.20000000000005], [12959.1, 242.79999999999995], [12955.8, 242.5], [12952.7, 242.20000000000005], [12949.7, 241.9000000000001], [12943.9, 241.29999999999995], [12938.3, 240.70000000000005], [12933.2, 240.20000000000005], [12928.0, 239.70000000000005], [12917.3, 238.5999999999999], [12906.4, 237.5], [12895.5, 236.4000000000001], [12876.5, 234.5], [12868.3, 233.70000000000005], [12857.8, 232.79999999999995], [12846.3, 232.0], [12834.8, 231.29999999999995], [12811.6, 230.5], [12797.6, 230.20000000000005], [12783.6, 230.0999999999999], [12764.8, 230.4000000000001], [12745.9, 230.79999999999995], [12730.6, 231.0999999999999], [12715.3, 231.70000000000005], [12706.1, 232.20000000000005], [12696.9, 232.79999999999995], [12678.5, 234.20000000000005], [12657.2, 235.79999999999995], [12636.0, 237.5], [12600.6, 240.79999999999995], [12588.3, 242.0999999999999], [12574.8, 243.5999999999999], [12554.2, 246.0999999999999], [12533.7, 249.0], [12513.8, 252.0], [12493.8, 255.29999999999995], [12456.5, 270.5], [12453.5, 258.5], [12450.6, 246.70000000000005], [12444.9, 223.4000000000001], [12439.2, 200.29999999999995], [12433.5, 177.0999999999999], [12426.9, 150.29999999999995], [12420.3, 123.5], [12413.7, 96.79999999999995], [12410.5, 83.59999999999991], [12407.3, 70.60000000000002], [12410.6, 69.5], [12413.8, 68.5], [12416.8, 67.5], [12419.6, 66.70000000000005], [12422.2, 65.79999999999995], [12424.7, 65.0], [12429.3, 63.60000000000002], [12433.6, 62.299999999999955], [12437.6, 61.0], [12441.5, 59.89999999999998], [12445.5, 58.700000000000045], [12452.2, 56.700000000000045], [12459.3, 54.700000000000045], [12466.8, 52.60000000000002], [12474.6, 50.5], [12482.6, 48.299999999999955], [12484.0, 48.0]]"
L0004,s000017,M0004,"[[11586.0, 668.0], [11586.5, 666.0], [11588.6, 655.9000000000001], [11590.9, 645.5999999999999], [11593.1, 635.2], [11595.4, 624.5], [11599.9, 603.0], [11604.4, 581.4000000000001], [11608.6, 560.0], [11611.0, 547.9000000000001], [11613.2, 536.0999999999999], [11615.3, 524.7], [11616.4, 519.0999999999999], [11617.4, 513.8], [11618.4, 508.0999999999999], [11619.5, 502.29999999999995], [11620.1, 499.29999999999995], [11620.7, 496.0], [11621.4, 492.5999999999999], [11622.0, 488.9000000000001], [11660.4, 500.79999999999995], [11666.5, 501.79999999999995], [11672.4, 502.70000000000005], [11678.1, 503.5999999999999], [11683.7, 504.4000000000001], [11694.7, 506.0], [11700.0, 506.70000000000005], [11705.7, 507.5], [11720.7, 509.29999999999995], [11735.9, 510.9000000000001], [11754.4, 512.5], [11766.7, 513.7], [11795.6, 516.0999999999999], [11811.2, 517.4000000000001], [11826.8, 518.5999999999999], [11841.5, 519.4000000000001], [11856.1, 520.0], [11869.7, 520.5], [11883.2, 521.0], [11896.1, 521.3], [11909.0, 521.4000000000001], [11934.7, 521.4000000000001], [11949.4, 521.2], [11964.1, 520.9000000000001], [11977.7, 520.2], [11991.3, 519.4000000000001], [12004.2, 518.4000000000001], [12017.1, 517.3], [12030.5, 515.9000000000001], [12042.8, 514.5999999999999], [12061.9, 512.3], [12081.2, 509.79999999999995], [12102.6, 506.5999999999999], [12113.2, 504.9000000000001], [12123.7, 503.20000000000005], [12124.4, 504.9000000000001], [12126.4, 509.4000000000001], [12128.7, 514.5], [12131.4, 519.5], [12133.2, 522.2], [12135.2, 524.8], [12137.3, 527.0], [12139.6, 529.0999999999999], [12140.5, 529.7], [12142.0, 530.7], [12144.6, 532.2], [12147.3, 533.5], [12150.0, 534.5999999999999], [12153.1, 535.8], [12164.3, 539.8], [12178.9, 544.4000000000001], [12193.5, 548.8], [12202.2, 551.4000000000001], [12210.9, 554.0999999999999], [12218.0, 556.5999999999999], [12225.1, 559.4000000000001], [12239.2, 565.0999999999999], [12245.0, 567.5], [12250.8, 570.0], [12258.4, 573.5999999999999], [12265.9, 577.5999999999999], [12273.1, 581.8], [12280.0, 586.4000000000001], [12287.5, 592.3], [12294.5, 598.7], [12299.4, 603.9000000000001], [12304.0, 609.3], [12307.4, 614.0999999999999], [12310.5, 619.0999999999999], [12312.8, 623.0999999999999], [12314.9, 627.0], [12316.9, 631.0999999999999], [12318.7, 635.3], [12320.9, 641.0999999999999], [12322.6, 647.0], [12324.1, 653.7], [12325.3, 660.5], [12326.5, 669.4000000000001], [12327.0, 675.4000000000001], [12327.1, 678.4000000000001], [12327.1, 682.0999999999999], [12326.9, 684.8], [12326.6, 688.0999999999999], [12325.6, 694.5999999999999], [12324.3, 701.0], [12322.7, 707.3], [12320.8, 713.5], [12319.3, 717.5], [12317.7, 721.4000000000001], [12315.9, 725.1999999999998], [12313.9, 728.9000000000001], [12311.2, 733.6999999999998], [12308.2, 738.1999999999998], [12303.5, 744.9000000000001], [12298.3, 751.1999999999998], [12292.6, 757.3000000000002], [12286.7, 763.3000000000002], [12281.2, 768.6999999999998], [12275.7, 773.9000000000001], [12270.8, 778.0999999999999], [12265.6, 782.4000000000001], [12264.7, 792.4000000000001], [12260.2, 792.4000000000001], [12255.9, 792.5], [12247.7, 792.5999999999999], [12231.9, 792.5999999999999], [12220.4, 792.5], [12208.6, 792.4000000000001], [12184.6, 792.0], [12168.5, 791.8000000000002], [12152.6, 791.5999999999999], [12136.7, 791.1999999999998], [12120.8, 790.5], [12107.2, 789.5], [12093.5, 788.3000000000002], [12053.1, 784.5999999999999], [12032.9, 782.5999999999999], [12012.7, 780.4000000000001], [11994.3, 778.1999999999998], [11975.8, 775.6999999999998], [11957.2, 772.9000000000001], [11938.6, 769.6999999999998], [11928.8, 767.6999999999998], [11919.0, 765.5999999999999], [11899.4, 761.0999999999999], [11879.9, 756.3000000000002], [11860.4, 751.1999999999998], [11830.4, 743.3000000000002], [11815.5, 739.3000000000002], [11800.8, 735.3000000000002], [11790.0, 732.3000000000002], [11788.5, 732.0], [11776.2, 728.5999999999999], [11763.8, 725.0999999999999], [11750.9, 721.5], [11738.9, 759.6999999999998], [11732.1, 757.8000000000002], [11724.8, 755.8000000000002], [11717.2, 753.8000000000002], [11709.4, 751.5999999999999], [11701.3, 749.5], [11693.1, 747.1999999999998], [11676.3, 742.8000000000002], [11659.6, 738.4000000000001], [11653.2, 736.8000000000002], [11651.4, 736.3000000000002], [11643.3, 734.1999999999998], [11635.5, 732.3000000000002], [11627.9, 730.5], [11620.7, 728.8000000000002], [11613.9, 727.1999999999998], [11609.9, 726.3000000000002], [11605.9, 725.4000000000001], [11601.8, 724.5999999999999], [11597.4, 723.6999999999998], [11592.7, 722.6999999999998], [11590.1, 722.1999999999998], [11587.4, 721.6999999999998], [11584.5, 721.0999999999999], [11581.4, 720.5], [11578.2, 719.9000000000001], [11574.7, 719.1999999999998], [11576.4, 711.4000000000001], [11578.3, 703.0999999999999], [11580.2, 694.4000000000001], [11582.2, 685.3], [11584.3, 675.8], [11586.0, 668.0]]"
L0004,s000018,M0004,"[[8604.0, 634.0], [8604.0, 702.0], [8402.8, 702.0], [8402.8, 634.0], [8604.0, 634.0]]"
L0004,s000019,M0004,"[[13095.0, 603.0], [13095.2, 600.4], [13095.7, 595.8], [13096.4, 591.4], [13097.2, 587.3], [13098.0, 583.6], [13098.5, 581.7], [13099.0, 579.7], [13099.4, 578.5], [13099.8, 577.2], [13100.7, 574.0], [13120.3, 579.6], [13134.5, 583.8], [13139.7, 585.3], [13178.3, 596.4], [13218.5, 607.8], [13258.7, 619.1], [13285.5, 626.4], [13312.2, 633.4000000000001], [13327.1, 637.2], [13342.0, 640.7], [13351.7, 642.8], [13361.3, 644.9000000000001], [13370.4, 647.0999999999999], [13379.4, 649.2], [13395.2, 652.5999999999999], [13411.1, 655.8], [13430.4, 659.5999999999999], [13449.8, 663.2], [13459.8, 664.9000000000001], [13469.8, 666.4000000000001], [13479.8, 667.8], [13489.8, 669.0], [13500.5, 670.0999999999999], [13511.2, 671.0], [13532.6, 672.5999999999999], [13583.6, 676.0999999999999], [13609.1, 677.7], [13634.6, 678.9000000000001], [13657.0, 679.7], [13679.4, 680.3], [13715.1, 680.9000000000001], [13733.0, 681.0], [13750.8, 681.0999999999999], [13765.3, 680.9000000000001], [13786.8, 680.4000000000001], [13797.6, 680.0999999999999], [13808.6, 679.7], [13818.9, 679.4000000000001], [13829.4, 679.0999999999999], [13837.0, 678.8], [13850.2, 678.4000000000001], [13860.4, 678.0999999999999], [13870.4, 677.7], [13880.1, 677.3], [13889.5, 677.0], [13898.1, 676.5999999999999], [13902.5, 676.4000000000001], [13907.0, 676.2], [13911.7, 676.0], [13916.8, 675.7], [13922.2, 675.5], [13928.1, 675.2], [13900.3, 766.5], [13895.0, 807.3], [13888.5, 807.3], [13881.7, 807.4000000000001], [13867.5, 807.4000000000001], [13860.1, 807.5], [13852.5, 807.5], [13837.0, 807.5999999999999], [13821.2, 807.7], [13773.3, 807.7], [13758.3, 807.5999999999999], [13743.5, 807.5], [13714.2, 807.3], [13684.8, 806.9000000000001], [13670.0, 806.5], [13655.2, 806.0], [13644.0, 805.5], [13625.3, 804.5], [13606.7, 803.0], [13593.7, 801.7], [13580.9, 800.2], [13566.0, 798.3], [13558.5, 797.2], [13550.8, 795.9000000000001], [13536.8, 793.4000000000001], [13522.9, 790.7], [13516.1, 789.3], [13509.5, 787.9000000000001], [13503.2, 786.5999999999999], [13497.2, 785.3], [13497.9, 781.0], [13491.2, 779.9000000000001], [13484.9, 778.8], [13478.8, 777.7], [13472.9, 776.7], [13461.4, 774.7], [13450.1, 772.5999999999999], [13441.3, 770.9000000000001], [13432.3, 769.2], [13414.0, 765.5999999999999], [13395.5, 761.8], [13377.0, 758.0], [13361.5, 754.8], [13346.2, 751.5], [13330.9, 748.0999999999999], [13315.8, 744.5], [13300.4, 740.5], [13285.1, 736.2], [13269.9, 731.5], [13254.8, 726.4000000000001], [13241.8, 721.5999999999999], [13228.8, 716.7], [13203.0, 706.9000000000001], [13191.9, 702.5999999999999], [13180.9, 698.0], [13170.0, 693.2], [13159.2, 688.2], [13148.6, 682.7], [13138.3, 676.9000000000001], [13128.4, 670.5], [13123.5, 667.0999999999999], [13118.8, 663.5999999999999], [13115.0, 660.5999999999999], [13111.3, 657.4000000000001], [13108.8, 654.8], [13106.3, 652.0999999999999], [13104.1, 649.2], [13102.1, 646.2], [13100.5, 643.3], [13099.0, 640.2], [13097.9, 637.0999999999999], [13096.9, 633.9000000000001], [13096.1, 630.5], [13095.5, 627.0999999999999], [13095.0, 623.6], [13094.7, 620.1], [13094.5, 615.2], [13094.5, 610.2], [13094.8, 605.3], [13095.0, 603.0]]"
L0004,s000020,M0004,"[[3775.0, 7.0], [3775.0, 67.69999999999982], [3642.7000000000007, 67.69999999999982], [3642.7000000000007, 7.0], [3775.0, 7.0]]"
L0004,s000021,M0004,"[[14067.0, 519.0], [14065.8, 524.4000000000001], [14064.9, 528.3000000000002], [14063.4, 536.1999999999998], [14062.0, 544.0], [14060.6, 553.8000000000002], [14058.9, 568.0], [14057.9, 581.6999999999998], [14057.4, 591.9000000000001], [14057.0, 600.5], [14056.8, 605.0], [14056.6, 609.6999999999998], [14056.5, 611.5], [14056.3, 614.0], [14056.2, 616.4000000000001], [14056.0, 618.5999999999999], [14056.0, 620.5], [14055.9, 621.6999999999998], [14055.9, 626.3000000000002], [14056.0, 628.1999999999998], [14056.2, 630.4000000000001], [14056.3, 632.8000000000002], [14056.4, 635.4000000000001], [14056.5, 637.0999999999999], [14056.8, 641.8000000000002], [14057.0, 646.3000000000002], [14057.3, 654.9000000000001], [14057.5, 660.0], [14057.7, 665.0999999999999], [14058.7, 678.9000000000001], [14060.3, 693.0], [14061.7, 702.8000000000002], [14063.0, 710.6999999999998], [14064.5, 718.5999999999999], [14065.4, 722.5], [14066.6, 727.9000000000001], [14068.1, 735.0], [14069.6, 741.9000000000001], [14071.5, 749.5], [14073.4, 755.6999999999998], [14075.4, 762.0], [14077.6, 768.4000000000001], [14080.0, 774.8000000000002], [14082.0, 780.0999999999999], [14084.6, 787.1999999999998], [14086.1, 790.8000000000002], [14087.5, 794.6999999999998], [14093.8, 810.9000000000001], [14010.2, 884.4000000000001], [13939.2, 856.4000000000001], [13942.7, 836.3000000000002], [13943.2, 833.4000000000001], [13944.0, 829.0], [13944.8, 824.3000000000002], [13945.5, 820.0999999999999], [13946.2, 816.0], [13947.1, 810.3000000000002], [13948.1, 803.6999999999998], [13949.1, 795.8000000000002], [13950.0, 788.0999999999999], [13950.6, 781.9000000000001], [13951.2, 774.3000000000002], [13951.5, 769.5], [13951.8, 763.8000000000002], [13951.9, 760.6999999999998], [13951.9, 754.3000000000002], [13951.6, 749.9000000000001], [13951.0, 745.1999999999998], [13950.5, 741.5], [13949.9, 737.5999999999999], [13948.2, 727.3000000000002], [13946.6, 717.6999999999998], [13944.7, 704.0], [13943.5, 693.0999999999999], [13942.2, 679.0999999999999], [13941.5, 669.0999999999999], [13941.2, 663.8000000000002], [13940.7, 655.3000000000002], [13940.2, 643.8000000000002], [13940.1, 636.9000000000001], [13939.8, 623.5999999999999], [13939.8, 620.1999999999998], [13939.9, 619.4000000000001], [13940.1, 609.4000000000001], [13940.3, 602.5], [13940.9, 591.0], [13941.4, 582.5], [13941.7, 577.1999999999998], [13942.5, 567.1999999999998], [13943.8, 553.3000000000002], [13945.1, 542.4000000000001], [13947.0, 528.5999999999999], [13948.6, 519.0999999999999], [13949.5, 513.8000000000002], [13950.4, 508.6999999999998], [13951.0, 504.9000000000001], [13951.5, 501.1999999999998], [13952.1, 496.5], [13952.4, 492.0], [13952.5, 488.5999999999999], [13952.5, 485.6999999999998], [13952.4, 482.5999999999999], [13952.1, 476.9000000000001], [13951.9, 472.0999999999999], [13951.2, 464.4000000000001], [13950.6, 458.3000000000002], [13949.8, 450.5999999999999], [13948.8, 442.5999999999999], [13947.9, 436.0999999999999], [13947.0, 430.4000000000001], [13946.3, 426.1999999999998], [13945.6, 422.0], [13944.6, 415.8000000000002], [13944.1, 412.8000000000002], [13943.6, 410.0], [13940.2, 389.9000000000001], [14011.3, 362.1999999999998], [14094.6, 436.0], [14088.2, 452.1999999999998], [14086.8, 456.0], [14084.6, 461.5], [14082.6, 466.8000000000002], [14080.6, 472.0999999999999], [14078.2, 478.5], [14076.0, 484.9000000000001], [14073.9, 491.1999999999998], [14072.1, 497.4000000000001], [14070.1, 505.0], [14068.6, 511.8000000000002], [14067.0, 519.0]]"
